DEPARTAMENTO,MUNICIPIO,FECHA,EVENTO,FALLECIDOS,HERIDOS,FAMILIAS,VIVIENDAS_DESTRUIDAS,HECTAREAS,RECURSOS_EJECUTADOS,VALOR_KIT_DE_ALIMENTO,VALOR_MATERIALES_DE_CONSTRUCCION,VALORES_MATERIALES_DE_CONSTRUCCION
ANTIOQUIA,CABUYARO,03/06/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
ANTIOQUIA,MESETAS,03/06/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12,0,0,0,0
ANTIOQUIA,BOGOTA DC,03/06/19,VENDAVAL,0,0,72,0,0,0,0,0,0
ANTIOQUIA,UBALA,03/05/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,PUERTO BOYACA,03/07/19,ACCIDENTE TECNOLOGICO,0,0,0,0,0,0,0,0,0
ANTIOQUIA,SALAMINA,03/07/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
ANTIOQUIA,TURBO,03/07/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,VALLEDUPAR,03/07/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,NIMAIMA,03/07/19,MOVIMIENTO EN MASA,0,0,3,0,0,0,0,0,0
ANTIOQUIA,EL ROSARIO,03/07/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
ANTIOQUIA,VILLANUEVA,03/07/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,TAMARA,01/25/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,TAMARA,01/29/2019,INCENDIO DE COBERTURA VEGETAL,0,0,2,0,2,0,0,0,0
ANTIOQUIA,TAMARA,02/06/19,INCENDIO DE COBERTURA VEGETAL,0,0,1,0,6,0,0,0,0
ANTIOQUIA,TAMARA,02/07/19,INCENDIO DE COBERTURA VEGETAL,0,0,1,0,4,0,0,0,0
ANTIOQUIA,TAMARA,02/12/19,INCENDIO DE COBERTURA VEGETAL,0,0,3,0,70,0,0,0,0
ANTIOQUIA,TAMARA,02/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,2,0,4,0,0,0,0
ANTIOQUIA,TAMARA,02/26/2019,INCENDIO DE COBERTURA VEGETAL,0,0,12,0,220,0,0,0,0
ANTIOQUIA,TAMARA,02/27/2019,INCENDIO DE COBERTURA VEGETAL,0,0,6,0,100,0,0,0,0
ANTIOQUIA,CAQUEZA,03/06/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,UBAQUE,02/07/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7,0,0,0,0
ANTIOQUIA,ZONA BANANERA,03/08/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ANTIOQUIA,SALAMINA,03/08/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ANTIOQUIA,TOCANCIPA,03/08/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ANTIOQUIA,UNE,03/08/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ANTIOQUIA,ARACATACA,03/08/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,UTICA,03/08/19,MOVIMIENTO EN MASA,0,0,74,0,16,0,0,0,0
ANTIOQUIA,SANTA MARTA,03/09/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,70,0,0,0,0
ANTIOQUIA,SAN MARTIN,03/09/19,ACCIDENTE TRANSPORTE AEREO,12,0,0,0,0,0,0,0,0
ANTIOQUIA,LA PALMA,03/08/19,MOVIMIENTO EN MASA,0,0,4,0,0,0,0,0,0
ANTIOQUIA,UTICA,03/08/19,MOVIMIENTO EN MASA,0,0,15,0,0,0,0,0,0
ANTIOQUIA,CIENAGA,03/08/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,PLATO,03/09/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30,0,0,0,0
ANTIOQUIA,OVEJAS,03/09/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30,0,0,0,0
ANTIOQUIA,AGUAZUL,03/09/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
ANTIOQUIA,NEIVA,03/09/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,22,0,0,0,0
ANTIOQUIA,EL PASO,03/09/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
ANTIOQUIA,PLATO,03/10/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,70,0,0,0,0
ANTIOQUIA,GUAYABAL DE SIQUIMA,03/10/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
ANTIOQUIA,LA MESA,03/09/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,YACOPI,03/10/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,TENERIFE,03/10/19,VENDAVAL,1,12,675,14,0,252458075,0,0,0
ANTIOQUIA,TUTA,02/10/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ANTIOQUIA,EL PLAYON,03/10/19,VENDAVAL,0,0,0,0,0,76750524,0,0,0
ANTIOQUIA,MATANZA,03/10/19,VENDAVAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,OROCUE,03/08/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1500,0,0,0,0
ANTIOQUIA,LIBANO,03/11/19,MOVIMIENTO EN MASA,0,2,2,2,0,238687185,0,23400000,0
ANTIOQUIA,UNGUIA,03/09/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,SUESCA,03/11/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ANTIOQUIA,SAHAGUN,03/11/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
ANTIOQUIA,BALBOA,03/10/19,VENDAVAL,0,0,20,0,0,0,0,0,0
ANTIOQUIA,PIAMONTE,03/10/19,AVENIDA TORRENCIAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,SALAMINA,03/12/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,SANTA MARTA,03/12/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,CRAVO NORTE,03/11/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,435,0,0,0,0
ANTIOQUIA,MONIQUIRA,03/11/19,INUNDACION,0,0,0,0,0,0,0,0,0
ANTIOQUIA,ASTREA,03/11/19,VENDAVAL,0,0,1,0,0,0,0,0,0
ANTIOQUIA,EL COPEY,03/11/19,VENDAVAL,0,0,4,0,0,0,0,0,0
ANTIOQUIA,EL PASO,03/11/19,VENDAVAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,PUENTE NACIONAL,03/11/19,MOVIMIENTO EN MASA,0,0,6,0,0,0,0,0,0
ANTIOQUIA,TAMALAMEQUE,03/11/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,300,0,0,0,0
ANTIOQUIA,SANTA MARTA,03/12/19,INCENDIO DE COBERTURA VEGETAL,0,2,0,0,0,0,0,0,0
ANTIOQUIA,CURITI,03/12/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
ANTIOQUIA,INZA,03/12/19,ACCIDENTE TRANSPORTE TERRESTRE,4,17,0,0,0,0,0,0,0
ANTIOQUIA,REMEDIOS,03/12/19,ACCIDENTE MINERO,1,0,0,0,0,0,0,0,0
ANTIOQUIA,SAHAGUN,03/12/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
ANTIOQUIA,LA PALMA,03/12/19,VENDAVAL,0,0,10,0,0,0,0,0,0
ANTIOQUIA,SAN ANDRES DE TUMACO,03/12/19,INCENDIO ESTRUCTURAL,0,0,4,2,0,0,0,0,0
ANTIOQUIA,CIENAGA,03/12/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,300,0,0,0,0
ANTIOQUIA,BOGOTA DC,03/13/2019,ACCIDENTE TRANSPORTE TERRESTRE,0,2,0,0,0,0,0,0,0
ANTIOQUIA,BOGOTA DC,03/12/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,9,0,0,0,0
ANTIOQUIA,CAPARRAPI,03/13/2019,VENDAVAL,0,0,31,0,0,0,0,0,0
ANTIOQUIA,MONTELIBANO,03/13/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50,0,0,0,0
ANTIOQUIA,ARACATACA,03/13/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
ANTIOQUIA,ARAUQUITA,03/13/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1200,0,0,0,0
ANTIOQUIA,CARTAGENA,03/14/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100,0,0,0,0
ANTIOQUIA,ZAPATOCA,03/13/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,NECOCLI,03/12/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,90,0,0,0,0
ANTIOQUIA,FUNDACION,03/14/2019,INCENDIO DE COBERTURA VEGETAL,1,0,0,0,0,0,0,0,0
ANTIOQUIA,ALGARROBO,03/14/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
ANTIOQUIA,ARACATACA,03/14/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,SABANALARGA,03/14/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
ANTIOQUIA,ABREGO,03/14/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,GAMBITA,03/14/2019,AVENIDA TORRENCIAL,0,0,0,0,0,0,0,0,0
ANTIOQUIA,MACARAVITA,03/14/2019,SEQUIA,0,0,0,0,0,0,0,0,0
ANTIOQUIA,VERGARA,03/11/19,VENDAVAL,0,0,13,1,0,0,0,0,0
ANTIOQUIA,SANTA ROSA DE CABAL,03/14/2019,INUNDACION,0,0,12,0,0,0,0,0,0
ANTIOQUIA,CHINCHINA,03/14/2019,MOVIMIENTO EN MASA,0,0,0,1,0,0,0,0,0
ANTIOQUIA,AQUITANIA,03/14/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
ANTIOQUIA,INIRIDA,03/14/2019,INCENDIO ESTRUCTURAL,0,0,4,4,0,0,0,0,0
ANTIOQUIA,SITIONUEVO,03/04/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ANTIOQUIA,SITIONUEVO,03/05/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ANTIOQUIA,SITIONUEVO,03/06/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,16,0,0,0,0
ANTIOQUIA,DEPARTAMENTO,03/15/2019,SEQUIA,0,0,0,0,0,1503576250,0,1164150000,0
ANTIOQUIA,SITIONUEVO,01/07/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,9,0,0,0,0
ANTIOQUIA,SITIONUEVO,01/08/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7,0,0,0,0
ANTIOQUIA,SITIONUEVO,01/11/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8,0,0,0,0
ANTIOQUIA,SITIONUEVO,01/15/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
ANTIOQUIA,SITIONUEVO,01/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,18,0,0,0,0
ANTIOQUIA,SITIONUEVO,01/22/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,SITIONUEVO,01/22/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ANTIOQUIA,SITIONUEVO,01/23/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15,0,0,0,0
ANTIOQUIA,SITIONUEVO,01/26/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
ANTIOQUIA,SITIONUEVO,01/30/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ANTIOQUIA,SITIONUEVO,02/01/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
ANTIOQUIA,SITIONUEVO,02/05/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ANTIOQUIA,SITIONUEVO,02/19/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8,0,0,0,0
ANTIOQUIA,SITIONUEVO,02/20/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12,0,0,0,0
ARAUCA,SITIONUEVO,02/23/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
ARAUCA,SITIONUEVO,02/24/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7,0,0,0,0
ARAUCA,SITIONUEVO,02/24/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
ARAUCA,SITIONUEVO,02/24/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,18,0,0,0,0
ARAUCA,SITIONUEVO,02/24/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
ARAUCA,CALI,03/16/2019,ACCIDENTE TRANSPORTE TERRESTRE,1,3,0,0,0,0,0,0,0
ARAUCA,ZONA BANANERA,03/15/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12,0,0,0,0
ARAUCA,TURBO,03/16/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12,0,0,0,0
ARAUCA,SANTA ROSA DE CABAL,03/14/2019,VENDAVAL,0,0,300,8,0,0,0,0,0
ARAUCA,SAN CARLOS DE GUAROA,03/16/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,35,0,0,0,0
ARAUCA,MAICAO,03/16/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ARAUCA,ALBANIA,03/16/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
ARAUCA,MAICAO,03/16/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
ARAUCA,ALGARROBO,01/02/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ARAUCA,ALGARROBO,01/09/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30,0,0,0,0
ARAUCA,ALGARROBO,01/13/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
ARAUCA,ALGARROBO,01/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ARAUCA,ALGARROBO,01/25/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
ARAUCA,ALGARROBO,01/31/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,500,0,0,0,0
ARAUCA,ALGARROBO,02/01/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ARAUCA,ALGARROBO,02/07/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,600,0,0,0,0
ARAUCA,ALGARROBO,02/08/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
ARAUCA,ALGARROBO,02/12/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ARAUCA,ALGARROBO,02/14/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ARAUCA,ALGARROBO,02/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ARAUCA,ALGARROBO,03/06/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ARAUCA,CHAPARRAL,03/17/2019,MOVIMIENTO EN MASA,2,2,0,1,0,0,0,0,0
ARAUCA,CAQUEZA,03/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ARAUCA,LA JAGUA DEL PILAR,03/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100,0,0,0,0
ARAUCA,YOPAL,03/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ARAUCA,ARACATACA,03/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,900,0,0,0,0
ARAUCA,PAIME,03/17/2019,VENDAVAL,0,0,0,25,0,0,0,0,0
ARAUCA,ANAPOIMA,03/17/2019,VENDAVAL,0,0,3,0,0,0,0,0,0
ARAUCA,ARMENIA,03/17/2019,INCENDIO ESTRUCTURAL,0,0,0,0,0,0,0,0,0
ARAUCA,NOROSI,03/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ARAUCA,REGIDOR,03/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ARAUCA,MOSQUERA,03/17/2019,INCENDIO ESTRUCTURAL,0,0,9,5,0,0,0,0,0
ARAUCA,PUERTO LOPEZ,03/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
ARAUCA,FONSECA,03/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2500,0,0,0,0
ARAUCA,CIENAGA,03/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12,0,0,0,0
ARAUCA,CHINU,03/07/19,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40,0,0,0,0
ARAUCA,TIERRALTA,03/16/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
ARAUCA,TIERRALTA,03/16/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30,0,0,0,0
ARAUCA,MONTELIBANO,03/16/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
ARAUCA,SAHAGUN,03/16/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
ARAUCA,TOPAIPI,03/18/2019,MOVIMIENTO EN MASA,0,0,1,1,0,0,0,0,0
ARAUCA,GUAYABETAL,03/18/2019,ACCIDENTE TRANSPORTE TERRESTRE,5,2,0,0,0,0,0,0,0
ARAUCA,PUERTO LOPEZ,03/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ARAUCA,PUERTO CONCORDIA,03/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
ARAUCA,FOMEQUE,03/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
ARAUCA,CHIPAQUE,03/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ARAUCA,CAREPA,03/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25,0,0,0,0
ARAUCA,SAN DIEGO,03/18/2019,ACCIDENTE TRANSPORTE TERRESTRE,2,15,0,0,0,0,0,0,0
ARAUCA,SILVANIA,03/17/2019,ACCIDENTE TRANSPORTE TERRESTRE,1,1,32,0,0,0,0,0,0
ARAUCA,SAN JERONIMO,03/17/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
ARAUCA,PUERTO NARE,03/19/2019,INUNDACION,0,0,0,0,0,0,0,0,0
ARAUCA,ARMENIA,03/19/2019,DERRAME,0,9,0,0,0,0,0,0,0
ARAUCA,MUZO,03/19/2019,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,3,8,0,0,0,0,0,0,0
ARAUCA,EL LITORAL DEL SAN JUAN,03/18/2019,INCENDIO ESTRUCTURAL,0,0,1,1,0,0,0,0,0
ARAUCA,AGUAZUL,03/19/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,70,0,0,0,0
ARAUCA,MISTRATO,03/19/2019,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
ARAUCA,MANIZALES,03/19/2019,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
ARAUCA,FOMEQUE,03/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,22,0,0,0,0
ARAUCA,SAN JUAN DE RIO SECO,03/19/2019,TORMENTA ELECTRICA,1,2,0,0,0,0,0,0,0
ARAUCA,EL PASO,03/19/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
ARAUCA,CONDOTO,03/19/2019,MOVIMIENTO EN MASA,0,0,6,0,0,0,0,0,0
ARAUCA,ARACATACA,03/19/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30,0,0,0,0
ARAUCA,PURIFICACION,03/18/2019,VENDAVAL,0,0,23,2,0,61550587,0,0,0
ARAUCA,PAILITAS,03/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
ARAUCA,RICAURTE,03/19/2019,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
ARAUCA,LA VEGA,03/15/2019,VENDAVAL,0,0,1,0,0,0,0,0,0
ARAUCA,CAJIBIO,03/18/2019,TORMENTA ELECTRICA,1,0,4,0,0,0,0,0,0
ARAUCA,PIENDAMO,03/19/2019,VENDAVAL,0,0,0,0,0,0,0,0,0
ARAUCA,CONDOTO,03/19/2019,INUNDACION,0,0,20,0,0,1016348694,7,0,0
ARAUCA,ARMENIA,03/20/2019,INCENDIO ESTRUCTURAL,0,3,3,0,0,0,0,0,0
ARAUCA,TRINIDAD,03/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,62,0,0,0,0
ARAUCA,AGUADA,01/31/2019,SEQUIA,0,0,0,0,0,0,0,0,0
ARAUCA,GUAVATA,02/19/2019,SEQUIA,0,0,0,0,0,0,0,0,0
ARAUCA,BOLIVAR,03/15/2019,INCENDIO ESTRUCTURAL,0,0,0,0,0,0,0,0,0
ARAUCA,LA VEGA,03/14/2019,TORMENTA ELECTRICA,0,0,0,0,0,0,0,0,0
ARAUCA,PUERTO TEJADA,03/19/2019,AVENIDA TORRENCIAL,0,0,27,8,0,0,0,0,0
ARAUCA,MIRANDA,03/20/2019,AVENIDA TORRENCIAL,0,0,0,0,0,0,0,0,0
ARAUCA,CORINTO,03/19/2019,AVENIDA TORRENCIAL,0,0,0,0,0,0,0,0,0
ARAUCA,TIMBIQUI,03/19/2019,VENDAVAL,0,0,1,0,0,0,0,0,0
ARAUCA,QUIBDO,03/20/2019,INCENDIO ESTRUCTURAL,0,0,6,2,0,0,0,0,0
ARAUCA,DOLORES,03/20/2019,VENDAVAL,0,0,10,0,0,0,0,0,0
ARAUCA,FRESNO,03/20/2019,INUNDACION,0,0,7,0,0,0,0,0,0
ARAUCA,BOGOTA DC,03/19/2019,INUNDACION,0,0,13,0,0,0,0,0,0
ARAUCA,ZAPATOCA,03/20/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
ARAUCA,QUIBDO,03/20/2019,VENDAVAL,0,0,0,0,0,0,0,0,0
ARAUCA,DAGUA,03/21/2019,EXPLOSION,10,4,0,0,0,0,0,0,0
ARAUCA,SESQUILE,03/19/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
ARAUCA,CHOCONTA,03/20/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
ARAUCA,SAN BERNARDO,03/21/2019,VENDAVAL,0,0,2,0,0,0,0,0,0
ARAUCA,PUERTO LOPEZ,03/21/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ARAUCA,CIENAGA,03/21/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ARAUCA,TIERRALTA,03/21/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8,0,0,0,0
ARAUCA,RIOSUCIO,03/21/2019,INCENDIO ESTRUCTURAL,0,0,1,1,0,0,0,0,0
ARAUCA,LA TEBAIDA,03/21/2019,INCENDIO ESTRUCTURAL,0,0,2,2,0,0,0,0,0
ARAUCA,ARMENIA,03/22/2019,INCENDIO ESTRUCTURAL,0,0,0,0,0,0,0,0,0
ARAUCA,INIRIDA,03/20/2019,VENDAVAL,0,0,2,1,0,0,0,0,0
ARAUCA,PAEZ,03/22/2019,OTROS,0,0,0,0,0,0,0,0,0
ARAUCA,YACOPI,03/10/19,VENDAVAL,0,0,28,0,0,0,0,0,0
ARAUCA,CALI,03/22/2019,VENDAVAL,0,0,7,0,0,0,0,0,0
ARAUCA,INIRIDA,03/22/2019,VENDAVAL,0,0,1,0,0,0,0,0,0
ARAUCA,ARBOLEDA,03/18/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
ARAUCA,MARSELLA,03/22/2019,VENDAVAL,0,0,52,0,0,0,0,0,0
ARAUCA,UTICA,03/22/2019,AVENIDA TORRENCIAL,1,1,0,0,0,0,0,0,0
ARAUCA,UTICA,03/22/2019,MOVIMIENTO EN MASA,0,0,2,0,0,0,0,0,0
ARAUCA,CALI,03/23/2019,INCENDIO ESTRUCTURAL,0,2,1,0,0,0,0,0,0
ARAUCA,AMAGA,03/23/2019,TORMENTA ELECTRICA,1,0,0,0,0,0,0,0,0
ARAUCA,INIRIDA,03/23/2019,COLAPSO ESTRUCTURAL,0,0,1,0,0,0,0,0,0
ARAUCA,UNGUIA,03/23/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,800,0,0,0,0
ARAUCA,YARUMAL,03/22/2019,DERRAME,0,0,0,0,0,0,0,0,0
ARAUCA,INIRIDA,03/23/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
ARAUCA,ARACATACA,03/23/2019,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,400,0,0,0,0
ARAUCA,PACHO,03/22/2019,AVENIDA TORRENCIAL,0,0,0,0,0,0,0,0,0
ARAUCA,TARAZA,03/24/2019,INCENDIO ESTRUCTURAL,0,0,0,0,0,0,0,0,0
ARAUCA,POLICARPA,03/21/2019,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
ARAUCA,TAMINANGO,03/22/2019,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
ARAUCA,TIMBIO,03/22/2019,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
ARAUCA,LA VEGA,03/23/2019,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
ARAUCA,INZA,03/23/2019,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
ARAUCA,PACHO,03/23/2019,AVENIDA TORRENCIAL,0,0,1,0,0,0,0,0,0
ARAUCA,LA PEÑA,03/24/2019,MOVIMIENTO EN MASA,0,0,66,0,97,0,0,0,0
ARAUCA,JERUSALEN,03/24/2019,INUNDACION,0,0,1,0,0,0,0,0,0
ARAUCA,MUTISCUA,03/24/2019,INUNDACION,0,0,0,0,0,0,0,0,0
ARAUCA,POPAYAN,03/23/2019,VENDAVAL,0,0,16,0,0,0,0,0,0
